Date;Value_date;Reference;Recipient/Sender;IBAN;Amount;Balance;Transaction_Type;Category
2024-09-16;2024-09-16;TAX1699;Federal Revenue Service;DE4267818305575542483;-1958.99;-159473.35;Transfer;Interest Expense
2024-09-17;2024-09-17;REF2885;Isabella Wilson;DE1610482117117913758;-461.42;-159934.77;Withdrawal;Research and Development
2024-09-17;2024-09-18;INV8858;Crystal Ventures;DE5383706197956849164;7472.1;-152462.67;Transfer;Marketing
2024-09-18;2024-09-18;PO9355;Silverstone Solutions;DE1005274807899939805;-8062.9;-160525.57;Withdrawal;Marketing
2024-09-19;2024-09-20;PO5098;Synergy Technologies;DE7626146788286948833;-3065.02;-163590.59;Withdrawal;Interest Expense
2024-09-19;2024-09-20;REF5097;Olivia Johnson;DE3875075356094878438;-654.08;-164244.67;Withdrawal;Research and Development
2024-09-19;2024-09-19;PO5240;Silverstone Solutions;DE1005274807899939805;-6968.93;-171213.6;Transfer;Administrative Expenses
2024-09-19;2024-09-19;PO8993;Sapphire Ventures;DE7225561338774758243;-7683.26;-178896.86;Transfer;Research and Development
2024-09-19;2024-09-19;INV5252;Crescent Technologies;DE1860197269680432003;2451.08;-176445.78;Transfer;Cost of Goods Sold
2024-09-19;2024-09-19;TAX3621;Federal Revenue Service;DE4267818305575542483;-331.33;-176777.11;Transfer;Taxes
2024-09-19;2024-09-19;TAX3480;Federal Tax Authority;DE6618241879776128855;-3275.85;-180052.96;Transfer;Marketing
2024-09-20;2024-09-20;REF4960;Ava Davis;DE2434045291625091977;-67.05;-180120.01;Withdrawal;Research and Development
2024-09-20;2024-09-20;REF9148;Jackson Jones;DE6798178739033726258;-953.65;-181073.66;Payment;Revenue
2024-09-21;2024-09-21;REF4681;Liam Brown;DE2287010195568088798;-871.95;-181945.61;Transfer;Research and Development
2024-09-23;2024-09-24;REF4501;Jackson Jones;DE6798178739033726258;-814.36;-182759.97;Withdrawal;Interest Expense
2024-09-23;2024-09-23;REF8511;Mason Miller;DE4172431589140685843;949.11;-181810.86;Transfer;Research and Development
2024-09-24;2024-09-24;REF3859;Liam Brown;DE2287010195568088798;221.08;-181589.78;Transfer;Research and Development
2024-09-24;2024-09-24;REF3381;Isabella Wilson;DE1610482117117913758;-893.87;-182483.65;Transfer;Cost of Goods Sold
2024-09-24;2024-09-25;REF9817;Tom Williams;DE5617091973383039115;549.28;-181934.37;Payment;Revenue
2024-09-25;2024-09-25;PO6073;Synergy Technologies;DE7626146788286948833;-919.86;-182854.23;Withdrawal;Interest Expense
2024-09-25;2024-09-25;REF3347;Ava Davis;DE2434045291625091977;538.96;-182315.27;Transfer;Taxes
2024-09-25;2024-09-25;INV3846;Crescent Technologies;DE1860197269680432003;2899.52;-179415.75;Transfer;Taxes
2024-09-26;2024-09-26;INV9096;Charlotte Taylor;DE3318885925221042601;1786.5;-177629.25;Transfer;Cost of Goods Sold
2024-09-26;2024-09-27;REF8617;Tom Williams;DE5617091973383039115;33.9;-177595.35;Transfer;Cost of Goods Sold
2024-09-26;2024-09-26;PO2375;Silverstone Solutions;DE1005274807899939805;-7095.88;-184691.23;Withdrawal;Cost of Goods Sold
2024-09-26;2024-09-26;REF9021;Jackson Jones;DE6798178739033726258;-808.92;-185500.15;Withdrawal;Taxes
2024-09-26;2024-09-27;INV3361;Crescent Technologies;DE1860197269680432003;6155.58;-179344.57;Transfer;Revenue
2024-09-28;2024-09-28;REF8432;Ethan Moore;DE5143222138124291040;-318.21;-179662.78;Withdrawal;Marketing
2024-09-29;2024-09-29;PO5788;Synergy Technologies;DE7626146788286948833;-5484.74;-185147.52;Withdrawal;Taxes
2024-09-29;2024-09-29;INV3705;Crystal Ventures;DE5383706197956849164;3983.2;-181164.32;Payment;Revenue
2024-09-29;2024-09-29;INV5504;Crescent Technologies;DE1860197269680432003;11803.49;-169360.83;Transfer;Taxes
2024-09-30;2024-09-30;PO9501;Summit Enterprises;DE9280954483357112007;-7401.59;-176762.42;Withdrawal;Research and Development
2024-09-30;2024-09-30;TAX3762;Federal Tax Authority;DE6618241879776128855;-2100.14;-178862.56;Transfer;Cost of Goods Sold
2024-09-30;2024-09-30;PO4178;Sierra Industries;DE3390620094997185945;-6325.27;-185187.83;Payment;Revenue
2024-09-30;2024-10-01;INV1268;Charlotte Taylor;DE3318885925221042601;565.27;-184622.56;Transfer;Administrative Expenses
2024-09-30;2024-09-30;INV7628;Crescent Technologies;DE1860197269680432003;13966.72;-170655.84;Transfer;Marketing
2024-10-01;2024-10-01;TAX6573;Federal Tax Authority;DE6618241879776128855;-4453.39;-175109.23;Transfer;Cost of Goods Sold
2024-10-02;2024-10-02;INV8947;Crescent Technologies;DE1860197269680432003;7728.41;-167380.82;Transfer;Cost of Goods Sold
2024-10-02;2024-10-02;REF5215;James Smith;DE5075213287439027999;-239.1;-167619.92;Withdrawal;Research and Development
2024-10-02;2024-10-02;PO4613;Synergy Technologies;DE7626146788286948833;-5122.59;-172742.51;Withdrawal;Research and Development
2024-10-02;2024-10-02;TAX8293;Federal Revenue Service;DE4267818305575542483;-1706.0;-174448.51;Transfer;Taxes
2024-10-02;2024-10-02;INV9115;Charlotte Taylor;DE3318885925221042601;8250.4;-166198.11;Transfer;Research and Development
2024-10-02;2024-10-02;REF3170;Tom Williams;DE5617091973383039115;866.52;-165331.59;Transfer;Cost of Goods Sold
2024-10-03;2024-10-03;INV8051;Circuit Innovations;DE2011334758886620566;13203.08;-152128.51;Transfer;Marketing
2024-10-03;2024-10-03;PO4437;Sierra Industries;DE3390620094997185945;-2475.8;-154604.31;Transfer;Administrative Expenses
2024-10-03;2024-10-03;REF7537;Olivia Johnson;DE3875075356094878438;990.3;-153614.01;Withdrawal;Research and Development
2024-10-04;2024-10-04;TAX3270;Federal Tax Authority;DE6618241879776128855;-2152.95;-155766.96;Transfer;Taxes
2024-10-04;2024-10-04;INV3992;Crystal Ventures;DE5383706197956849164;3840.76;-151926.2;Transfer;Cost of Goods Sold
2024-10-04;2024-10-04;PO1621;Sierra Industries;DE3390620094997185945;-9098.33;-161024.53;Transfer;Research and Development
2024-10-04;2024-10-04;REF5440;Ava Davis;DE2434045291625091977;-716.89;-161741.42;Withdrawal;Interest Expense
2024-10-04;2024-10-04;INV4846;Cobalt Solutions;DE3145917995920697483;9471.1;-152270.32;Payment;Revenue
2024-10-05;2024-10-05;TAX1001;Federal Revenue Service;DE4267818305575542483;-3783.15;-156053.47;Transfer;Research and Development
2024-10-05;2024-10-05;INV6724;Cobalt Solutions;DE3145917995920697483;3325.76;-152727.71;Transfer;Interest Expense
2024-10-07;2024-10-07;INV2113;Crescent Technologies;DE1860197269680432003;189.3;-152538.41;Transfer;Research and Development
2024-10-08;2024-10-08;TAX6530;Federal Revenue Service;DE4267818305575542483;-3739.1;-156277.51;Transfer;Interest Expense
2024-10-08;2024-10-08;PO2198;Synergy Technologies;DE7626146788286948833;-7096.38;-163373.89;Transfer;Administrative Expenses
2024-10-09;2024-10-09;REF5237;James Smith;DE5075213287439027999;497.92;-162875.97;Transfer;Administrative Expenses
2024-10-09;2024-10-09;TAX2343;Federal Tax Authority;DE6618241879776128855;-875.21;-163751.18;Transfer;Research and Development
2024-10-09;2024-10-09;PO8734;Synergy Technologies;DE7626146788286948833;-3467.46;-167218.64;Transfer;Administrative Expenses
2024-10-09;2024-10-09;INV2077;Cobalt Solutions;DE3145917995920697483;4646.27;-162572.37;Payment;Revenue
2024-10-10;2024-10-10;REF1117;Liam Brown;DE2287010195568088798;-858.01;-163430.38;Transfer;Cost of Goods Sold
2024-10-10;2024-10-10;REF9261;Isabella Wilson;DE1610482117117913758;-99.29;-163529.67;Withdrawal;Interest Expense
2024-10-10;2024-10-10;PO3539;Silverstone Solutions;DE1005274807899939805;-5510.65;-169040.32;Withdrawal;Interest Expense
2024-10-10;2024-10-10;TAX2697;Federal Revenue Service;DE4267818305575542483;-399.24;-169439.56;Transfer;Administrative Expenses
2024-10-11;2024-10-11;PO6400;Synergy Technologies;DE7626146788286948833;-3306.57;-172746.13;Withdrawal;Marketing
2024-10-11;2024-10-11;REF7244;Mason Miller;DE4172431589140685843;571.61;-172174.52;Withdrawal;Taxes
2024-10-11;2024-10-11;REF8215;Jackson Jones;DE6798178739033726258;-611.19;-172785.71;Withdrawal;Cost of Goods Sold
2024-10-12;2024-10-12;REF2692;Ethan Moore;DE5143222138124291040;-947.48;-173733.19;Withdrawal;Interest Expense
2024-10-12;2024-10-12;REF8976;Jackson Jones;DE6798178739033726258;-423.48;-174156.67;Withdrawal;Cost of Goods Sold
2024-10-12;2024-10-12;REF7046;Ethan Moore;DE5143222138124291040;588.5;-173568.17;Transfer;Taxes
2024-10-12;2024-10-12;INV8478;Cosmos Enterprises;DE4713525880837132271;2008.75;-171559.42;Payment;Revenue
2024-10-12;2024-10-12;REF4978;Isabella Wilson;DE1610482117117913758;-490.01;-172049.43;Withdrawal;Taxes
2024-10-13;2024-10-13;REF3093;Ava Davis;DE2434045291625091977;340.23;-171709.2;Transfer;Interest Expense
2024-10-13;2024-10-13;PO4354;Synergy Technologies;DE7626146788286948833;-8617.33;-180326.53;Withdrawal;Administrative Expenses
2024-10-13;2024-10-13;INV7997;Crescent Technologies;DE1860197269680432003;9618.08;-170708.45;Transfer;Taxes
2024-10-14;2024-10-15;PO1430;Sapphire Ventures;DE7225561338774758243;-3916.14;-174624.59;Payment;Revenue
2024-10-14;2024-10-14;PO7543;Summit Enterprises;DE9280954483357112007;-6383.66;-181008.25;Transfer;Research and Development
2024-10-14;2024-10-14;INV2789;Crystal Ventures;DE5383706197956849164;9239.0;-171769.25;Transfer;Cost of Goods Sold
2024-10-14;2024-10-14;REF8311;Tom Williams;DE5617091973383039115;-570.86;-172340.11;Withdrawal;Taxes
2024-10-14;2024-10-14;PO1913;Silverstone Solutions;DE1005274807899939805;-6090.07;-178430.18;Withdrawal;Interest Expense
2024-10-15;2024-10-15;INV6295;Charlotte Taylor;DE3318885925221042601;12965.06;-165465.12;Payment;Revenue
2024-10-16;2024-10-16;INV3324;Cobalt Solutions;DE3145917995920697483;11117.13;-154347.99;Transfer;Revenue
2024-10-16;2024-10-17;REF2111;Ava Davis;DE2434045291625091977;114.68;-154233.31;Transfer;Cost of Goods Sold
2024-10-16;2024-10-16;REF5430;Isabella Wilson;DE1610482117117913758;-640.37;-154873.68;Withdrawal;Interest Expense
2024-10-17;2024-10-17;REF6303;Mason Miller;DE4172431589140685843;464.8;-154408.88;Withdrawal;Interest Expense
2024-10-17;2024-10-17;REF8017;Ava Davis;DE2434045291625091977;-662.72;-155071.6;Withdrawal;Administrative Expenses
2024-10-18;2024-10-18;PO9235;Sierra Industries;DE3390620094997185945;-1040.33;-156111.93;Transfer;Interest Expense
2024-10-18;2024-10-18;REF7802;James Smith;DE5075213287439027999;492.22;-155619.71;Withdrawal;Taxes
2024-10-18;2024-10-18;PO1006;Synergy Technologies;DE7626146788286948833;-6964.29;-162584.0;Transfer;Marketing
2024-10-19;2024-10-19;PO5440;Synergy Technologies;DE7626146788286948833;-3931.41;-166515.41;Transfer;Cost of Goods Sold
2024-10-19;2024-10-19;REF8792;Ava Davis;DE2434045291625091977;2.73;-166512.68;Transfer;Marketing
2024-10-19;2024-10-19;INV6325;Crescent Technologies;DE1860197269680432003;9151.09;-157361.59;Transfer;Research and Development
2024-10-19;2024-10-19;PO1630;Silverstone Solutions;DE1005274807899939805;-4798.72;-162160.31;Withdrawal;Research and Development
2024-10-20;2024-10-20;PO2560;Silverstone Solutions;DE1005274807899939805;-8645.47;-170805.78;Withdrawal;Cost of Goods Sold
2024-10-20;2024-10-20;INV2475;Crystal Ventures;DE5383706197956849164;11695.1;-159110.68;Transfer;Interest Expense
2024-10-20;2024-10-20;PO1530;Summit Enterprises;DE9280954483357112007;-8181.0;-167291.68;Withdrawal;Interest Expense
2024-10-20;2024-10-20;REF6782;Ethan Moore;DE5143222138124291040;921.16;-166370.52;Withdrawal;Marketing
2024-10-21;2024-10-21;PO6253;Sapphire Ventures;DE7225561338774758243;-7633.33;-174003.85;Transfer;Interest Expense
2024-10-21;2024-10-21;INV6763;Crescent Technologies;DE1860197269680432003;4486.2;-169517.65;Payment;Revenue
2024-10-22;2024-10-22;TAX7396;Federal Tax Authority;DE6618241879776128855;-210.96;-169728.61;Transfer;Marketing
2024-10-22;2024-10-22;REF6888;Ethan Moore;DE5143222138124291040;-587.38;-170315.99;Transfer;Cost of Goods Sold
2024-10-22;2024-10-22;REF8708;James Smith;DE5075213287439027999;37.93;-170278.06;Payment;Revenue
2024-10-22;2024-10-22;INV8144;Circuit Innovations;DE2011334758886620566;35.35;-170242.71;Transfer;Administrative Expenses
2024-10-22;2024-10-22;REF2084;Mason Miller;DE4172431589140685843;939.23;-169303.48;Withdrawal;Cost of Goods Sold
2024-10-23;2024-10-23;PO4555;Silverstone Solutions;DE1005274807899939805;-2849.04;-172152.52;Withdrawal;Administrative Expenses
2024-10-23;2024-10-23;REF8618;Ava Davis;DE2434045291625091977;-116.43;-172268.95;Deposit;Revenue
2024-10-23;2024-10-23;PO5764;Synergy Technologies;DE7626146788286948833;-9630.2;-181899.15;Withdrawal;Research and Development
2024-10-24;2024-10-24;INV7162;Cosmos Enterprises;DE4713525880837132271;11667.15;-170232.0;Transfer;Marketing
2024-10-24;2024-10-24;TAX9737;Federal Tax Authority;DE6618241879776128855;-861.97;-171093.97;Transfer;Administrative Expenses
2024-10-24;2024-10-24;REF3185;Ava Davis;DE2434045291625091977;-911.33;-172005.3;Withdrawal;Taxes
2024-10-25;2024-10-25;PO6511;Silverstone Solutions;DE1005274807899939805;-5743.24;-177748.54;Withdrawal;Research and Development
2024-10-25;2024-10-25;INV2404;Charlotte Taylor;DE3318885925221042601;164.7;-177583.84;Transfer;Taxes
2024-10-26;2024-10-26;REF7928;Liam Brown;DE2287010195568088798;-563.98;-178147.82;Transfer;Cost of Goods Sold
2024-10-26;2024-10-26;PO3579;Silverstone Solutions;DE1005274807899939805;-9431.77;-187579.59;Payment;Revenue
2024-10-27;2024-10-27;INV7043;Cosmos Enterprises;DE4713525880837132271;13737.95;-173841.64;Transfer;Research and Development
2024-10-27;2024-10-27;PO1612;Sierra Industries;DE3390620094997185945;-7101.71;-180943.35;Transfer;Interest Expense
2024-10-27;2024-10-27;PO4555;Synergy Technologies;DE7626146788286948833;-5210.85;-186154.2;Withdrawal;Marketing
2024-10-27;2024-10-27;INV9465;Cobalt Solutions;DE3145917995920697483;3781.28;-182372.92;Transfer;Research and Development
2024-10-27;2024-10-28;REF8675;Ava Davis;DE2434045291625091977;-737.68;-183110.6;Withdrawal;Taxes
2024-10-28;2024-10-29;REF7615;Mason Miller;DE4172431589140685843;-864.86;-183975.46;Transfer;Taxes
2024-10-28;2024-10-28;INV3039;Circuit Innovations;DE2011334758886620566;5778.54;-178196.92;Transfer;Cost of Goods Sold
2024-10-30;2024-10-30;INV9414;Crescent Technologies;DE1860197269680432003;10701.21;-167495.71;Transfer;Cost of Goods Sold
2024-10-30;2024-10-30;TAX8430;Federal Tax Authority;DE6618241879776128855;-3141.06;-170636.77;Transfer;Cost of Goods Sold
2024-10-30;2024-10-30;REF2032;Isabella Wilson;DE1610482117117913758;585.48;-170051.29;Withdrawal;Research and Development
2024-10-30;2024-10-30;INV4519;Crescent Technologies;DE1860197269680432003;3094.71;-166956.58;Transfer;Research and Development
2024-10-30;2024-10-30;REF2419;Liam Brown;DE2287010195568088798;-442.14;-167398.72;Payment;Revenue
2024-10-31;2024-10-31;REF6152;Jackson Jones;DE6798178739033726258;419.68;-166979.04;Withdrawal;Research and Development
2024-10-31;2024-10-31;INV7868;Cobalt Solutions;DE3145917995920697483;9864.02;-157115.02;Payment;Revenue
2024-10-31;2024-10-31;REF8649;Ava Davis;DE2434045291625091977;778.37;-156336.65;Transfer;Research and Development
2024-10-31;2024-10-31;INV7251;Circuit Innovations;DE2011334758886620566;1186.38;-155150.27;Transfer;Taxes
2024-11-01;2024-11-01;INV9282;Charlotte Taylor;DE3318885925221042601;9085.35;-146064.92;Transfer;Taxes
2024-11-01;2024-11-01;TAX1427;Federal Revenue Service;DE4267818305575542483;-3239.62;-149304.54;Transfer;Cost of Goods Sold
2024-11-01;2024-11-01;REF1166;Tom Williams;DE5617091973383039115;33.25;-149271.29;Deposit;Revenue
2024-11-01;2024-11-01;INV5945;Crystal Ventures;DE5383706197956849164;108.47;-149162.82;Transfer;Cost of Goods Sold
2024-11-02;2024-11-02;PO1173;Sapphire Ventures;DE7225561338774758243;-5470.42;-154633.24;Withdrawal;Research and Development
2024-11-02;2024-11-02;REF6280;Ethan Moore;DE5143222138124291040;207.43;-154425.81;Transfer;Revenue
2024-11-03;2024-11-03;PO1672;Summit Enterprises;DE9280954483357112007;-6531.43;-160957.24;Withdrawal;Taxes
2024-11-03;2024-11-03;REF2860;Liam Brown;DE2287010195568088798;-700.08;-161657.32;Transfer;Cost of Goods Sold
2024-11-03;2024-11-03;PO6499;Summit Enterprises;DE9280954483357112007;-3845.13;-165502.45;Withdrawal;Marketing
2024-11-04;2024-11-04;REF8961;Tom Williams;DE5617091973383039115;-53.54;-165555.99;Withdrawal;Interest Expense
2024-11-04;2024-11-04;TAX2574;Federal Revenue Service;DE4267818305575542483;-922.94;-166478.93;Transfer;Marketing
2024-11-04;2024-11-04;INV7668;Cobalt Solutions;DE3145917995920697483;13452.63;-153026.3;Transfer;Marketing
2024-11-04;2024-11-04;TAX2234;Federal Tax Authority;DE6618241879776128855;-4131.98;-157158.28;Transfer;Marketing
2024-11-05;2024-11-05;REF1854;Tom Williams;DE5617091973383039115;282.36;-156875.92;Withdrawal;Interest Expense
2024-11-05;2024-11-06;TAX5990;Federal Tax Authority;DE6618241879776128855;-638.46;-157514.38;Transfer;Interest Expense
2024-11-05;2024-11-06;REF2363;Ava Davis;DE2434045291625091977;892.86;-156621.52;Withdrawal;Taxes
2024-11-06;2024-11-06;REF4531;Tom Williams;DE5617091973383039115;509.89;-156111.63;Transfer;Administrative Expenses
2024-11-06;2024-11-06;REF2622;Olivia Johnson;DE3875075356094878438;325.23;-155786.4;Transfer;Cost of Goods Sold
2024-11-06;2024-11-06;INV7249;Charlotte Taylor;DE3318885925221042601;5932.75;-149853.65;Transfer;Marketing
2024-11-07;2024-11-07;INV1570;Charlotte Taylor;DE3318885925221042601;1902.19;-147951.46;Transfer;Taxes
2024-11-07;2024-11-08;REF5482;Liam Brown;DE2287010195568088798;-204.26;-148155.72;Withdrawal;Marketing
2024-11-07;2024-11-07;TAX1296;Federal Revenue Service;DE4267818305575542483;-2292.77;-150448.49;Transfer;Marketing
2024-11-07;2024-11-08;TAX2225;Federal Revenue Service;DE4267818305575542483;-2187.65;-152636.14;Transfer;Interest Expense
2024-11-08;2024-11-09;INV4404;Cosmos Enterprises;DE4713525880837132271;9386.47;-143249.67;Payment;Revenue
2024-11-08;2024-11-08;REF5571;Liam Brown;DE2287010195568088798;116.17;-143133.5;Deposit;Revenue
2024-11-08;2024-11-08;REF8007;Isabella Wilson;DE1610482117117913758;30.56;-143102.94;Transfer;Marketing
2024-11-09;2024-11-09;REF8447;Jackson Jones;DE6798178739033726258;-13.33;-143116.27;Transfer;Taxes
2024-11-09;2024-11-09;PO9666;Summit Enterprises;DE9280954483357112007;-137.98;-143254.25;Withdrawal;Taxes
2024-11-11;2024-11-11;PO5819;Synergy Technologies;DE7626146788286948833;-2112.02;-145366.27;Withdrawal;Administrative Expenses
2024-11-11;2024-11-11;INV2153;Circuit Innovations;DE2011334758886620566;12518.5;-132847.77;Transfer;Cost of Goods Sold
2024-11-12;2024-11-12;INV7265;Cobalt Solutions;DE3145917995920697483;389.1;-132458.67;Transfer;Marketing
2024-11-12;2024-11-13;PO5673;Synergy Technologies;DE7626146788286948833;-8179.02;-140637.69;Transfer;Taxes
2024-11-12;2024-11-12;INV5458;Cobalt Solutions;DE3145917995920697483;6652.26;-133985.43;Payment;Revenue
2024-11-13;2024-11-13;PO4912;Sapphire Ventures;DE7225561338774758243;-6796.27;-140781.7;Transfer;Interest Expense
2024-11-13;2024-11-13;REF1425;Ava Davis;DE2434045291625091977;-91.85;-140873.55;Withdrawal;Interest Expense
2024-11-14;2024-11-14;REF8033;Isabella Wilson;DE1610482117117913758;-600.56;-141474.11;Withdrawal;Marketing
2024-11-14;2024-11-14;REF1317;Ava Davis;DE2434045291625091977;-695.7;-142169.81;Transfer;Cost of Goods Sold
2024-11-14;2024-11-14;REF1444;Isabella Wilson;DE1610482117117913758;-832.11;-143001.92;Payment;Revenue
2024-11-15;2024-11-15;PO2351;Sierra Industries;DE3390620094997185945;-8733.05;-151734.97;Transfer;Taxes
2024-11-15;2024-11-15;REF4066;Ava Davis;DE2434045291625091977;-577.86;-152312.83;Transfer;Interest Expense
2024-11-16;2024-11-16;PO4127;Synergy Technologies;DE7626146788286948833;-9139.93;-161452.76;Withdrawal;Administrative Expenses
2024-11-16;2024-11-16;INV4335;Circuit Innovations;DE2011334758886620566;4013.17;-157439.59;Transfer;Administrative Expenses
2024-11-16;2024-11-16;TAX9317;Federal Tax Authority;DE6618241879776128855;-2016.05;-159455.64;Transfer;Administrative Expenses
2024-11-17;2024-11-17;INV1782;Cosmos Enterprises;DE4713525880837132271;11350.83;-148104.81;Transfer;Marketing
2024-11-17;2024-11-18;INV2631;Crescent Technologies;DE1860197269680432003;11069.6;-137035.21;Transfer;Marketing
2024-11-18;2024-11-18;PO2146;Sierra Industries;DE3390620094997185945;-472.92;-137508.13;Transfer;Interest Expense
2024-11-18;2024-11-18;PO3406;Summit Enterprises;DE9280954483357112007;-9441.44;-146949.57;Withdrawal;Administrative Expenses
2024-11-19;2024-11-19;INV6401;Cobalt Solutions;DE3145917995920697483;1426.64;-145522.93;Payment;Revenue
2024-11-19;2024-11-19;REF2168;Isabella Wilson;DE1610482117117913758;-841.78;-146364.71;Withdrawal;Administrative Expenses
2024-11-19;2024-11-20;TAX9516;Federal Revenue Service;DE4267818305575542483;-233.96;-146598.67;Transfer;Marketing
2024-11-19;2024-11-19;REF3947;Olivia Johnson;DE3875075356094878438;752.81;-145845.86;Transfer;Cost of Goods Sold
2024-11-20;2024-11-20;INV5481;Charlotte Taylor;DE3318885925221042601;3148.64;-142697.22;Transfer;Research and Development
2024-11-21;2024-11-21;REF2404;Jackson Jones;DE6798178739033726258;-244.54;-142941.76;Withdrawal;Cost of Goods Sold
2024-11-21;2024-11-21;REF3270;Liam Brown;DE2287010195568088798;219.41;-142722.35;Transfer;Research and Development
2024-11-21;2024-11-21;REF7660;Jackson Jones;DE6798178739033726258;541.16;-142181.19;Transfer;Interest Expense
2024-11-21;2024-11-21;TAX2684;Federal Tax Authority;DE6618241879776128855;-3085.97;-145267.16;Transfer;Marketing
2024-11-22;2024-11-22;PO1197;Silverstone Solutions;DE1005274807899939805;-141.04;-145408.2;Withdrawal;Administrative Expenses
2024-11-22;2024-11-22;TAX4296;Federal Tax Authority;DE6618241879776128855;-1618.92;-147027.12;Transfer;Taxes
2024-11-22;2024-11-22;INV2415;Cosmos Enterprises;DE4713525880837132271;12848.05;-134179.07;Transfer;Marketing
2024-11-22;2024-11-23;REF8007;James Smith;DE5075213287439027999;121.81;-134057.26;Transfer;Revenue
2024-11-22;2024-11-23;PO1599;Summit Enterprises;DE9280954483357112007;-7930.08;-141987.34;Transfer;Marketing
2024-11-23;2024-11-23;TAX9938;Federal Tax Authority;DE6618241879776128855;-3580.61;-145567.95;Transfer;Marketing
2024-11-23;2024-11-23;PO1796;Synergy Technologies;DE7626146788286948833;-4066.7;-149634.65;Transfer;Interest Expense
2024-11-25;2024-11-25;PO1326;Sierra Industries;DE3390620094997185945;-9447.28;-159081.93;Transfer;Administrative Expenses
2024-11-26;2024-11-26;PO4079;Sierra Industries;DE3390620094997185945;-9557.96;-168639.89;Withdrawal;Research and Development
2024-11-26;2024-11-26;PO9686;Sierra Industries;DE3390620094997185945;-1589.34;-170229.23;Withdrawal;Research and Development
2024-11-26;2024-11-26;REF1406;James Smith;DE5075213287439027999;143.99;-170085.24;Withdrawal;Interest Expense
2024-11-26;2024-11-26;TAX8282;Federal Revenue Service;DE4267818305575542483;-4791.1;-174876.34;Transfer;Cost of Goods Sold
2024-11-26;2024-11-26;PO2558;Sierra Industries;DE3390620094997185945;-1709.8;-176586.14;Withdrawal;Taxes
2024-11-26;2024-11-26;REF1530;Isabella Wilson;DE1610482117117913758;210.19;-176375.95;Payment;Revenue
2024-11-26;2024-11-26;REF2684;Liam Brown;DE2287010195568088798;-707.11;-177083.06;Deposit;Revenue
2024-11-27;2024-11-28;INV8860;Crescent Technologies;DE1860197269680432003;10038.84;-167044.22;Transfer;Interest Expense
2024-11-28;2024-11-28;REF7765;Tom Williams;DE5617091973383039115;-624.0;-167668.22;Transfer;Cost of Goods Sold
2024-11-28;2024-11-28;REF5557;Ethan Moore;DE5143222138124291040;618.86;-167049.36;Transfer;Taxes
2024-11-28;2024-11-28;REF9331;Isabella Wilson;DE1610482117117913758;953.22;-166096.14;Transfer;Administrative Expenses
2024-11-28;2024-11-28;INV1424;Cosmos Enterprises;DE4713525880837132271;11037.77;-155058.37;Payment;Revenue
2024-11-28;2024-11-28;TAX1659;Federal Tax Authority;DE6618241879776128855;-1304.26;-156362.63;Transfer;Cost of Goods Sold
2024-11-29;2024-11-29;REF6262;Jackson Jones;DE6798178739033726258;-429.17;-156791.8;Transfer;Taxes
2024-11-29;2024-11-30;INV4872;Crescent Technologies;DE1860197269680432003;2503.0;-154288.8;Payment;Revenue
2024-11-29;2024-11-29;REF9783;Tom Williams;DE5617091973383039115;-152.88;-154441.68;Withdrawal;Interest Expense
2024-11-29;2024-11-29;PO2670;Summit Enterprises;DE9280954483357112007;-3223.61;-157665.29;Transfer;Marketing
2024-11-30;2024-11-30;TAX2468;Federal Revenue Service;DE4267818305575542483;-1189.12;-158854.41;Transfer;Administrative Expenses
2024-11-30;2024-11-30;INV8101;Cobalt Solutions;DE3145917995920697483;14477.75;-144376.66;Transfer;Research and Development
2024-11-30;2024-11-30;TAX4377;Federal Tax Authority;DE6618241879776128855;-997.45;-145374.11;Transfer;Administrative Expenses
2024-11-30;2024-11-30;REF9042;Jackson Jones;DE6798178739033726258;602.2;-144771.91;Withdrawal;Taxes
2024-11-30;2024-12-01;REF7921;Isabella Wilson;DE1610482117117913758;542.72;-144229.19;Withdrawal;Research and Development
2024-11-30;2024-12-01;INV6559;Cosmos Enterprises;DE4713525880837132271;12010.88;-132218.31;Transfer;Cost of Goods Sold
2024-11-30;2024-11-30;REF4485;Isabella Wilson;DE1610482117117913758;-82.45;-132300.76;Transfer;Interest Expense
2024-12-01;2024-12-01;TAX7303;Federal Revenue Service;DE4267818305575542483;-1634.85;-133935.61;Transfer;Marketing
2024-12-01;2024-12-01;TAX8517;Federal Tax Authority;DE6618241879776128855;-4299.93;-138235.54;Transfer;Cost of Goods Sold
2024-12-01;2024-12-01;INV7029;Cosmos Enterprises;DE4713525880837132271;6559.9;-131675.64;Payment;Revenue
2024-12-01;2024-12-01;PO7686;Sierra Industries;DE3390620094997185945;-618.86;-132294.5;Withdrawal;Cost of Goods Sold
2024-12-02;2024-12-02;TAX4027;Federal Tax Authority;DE6618241879776128855;-609.59;-132904.09;Transfer;Administrative Expenses
2024-12-02;2024-12-02;INV7770;Charlotte Taylor;DE3318885925221042601;822.52;-132081.57;Payment;Revenue
2024-12-03;2024-12-03;INV8125;Cosmos Enterprises;DE4713525880837132271;14900.49;-117181.08;Transfer;Cost of Goods Sold
2024-12-03;2024-12-03;PO6531;Sapphire Ventures;DE7225561338774758243;-1583.13;-118764.21;Payment;Revenue
2024-12-03;2024-12-03;INV2591;Crystal Ventures;DE5383706197956849164;13552.02;-105212.19;Transfer;Administrative Expenses
